stationName,stationID
Renyn IX - Federation Customs Assembly Plant,60012010
Renyn IX - Moon 4 - Federal Intelligence Office Logistic Support,60011914
Renyn X - Moon 14 - Chemal Tech Factory,60010786
Resbroko I - Moon 7 - Republic Fleet Assembly Plant,60004891
Reset II - Joint Harvesting Plantation,60007408
Reset III - Moon 1 - Joint Harvesting Food Packaging,60007405
Reset IV - Moon 4 - Minmatar Mining Corporation Mineral Reserve,60005305
Reset V - Moon 13 - Minmatar Mining Corporation Mining Outpost,60005308
Reset V - Moon 14 - Poteque Pharmaceuticals Biotech Production,60010432
Reset V - Moon 22 - Minmatar Mining Corporation Mining Outpost,60005317
Reset V - Moon 4 - Minmatar Mining Corporation Mineral Reserve,60005314
Reset VI - Moon 8 - Joint Harvesting Mining Outpost,60007420
Reset VII - Moon 11 - Poteque Pharmaceuticals Biotech Research Center,60010435
Reset VII - Moon 19 - Minmatar Mining Corporation Mineral Reserve,60005320
Rethan VII - Moon 21 - Genolution Biotech Production,60013135
Reyi VII - Moon 1 - Ministry of Assessment Bureau Offices,60008083
Reynire IV - Core Complexion Inc. Factory,60005431
Reynire IX - Moon 2 - Caldari Business Tribunal Archives,60003592
Reynire VI - Core Complexion Inc. Warehouse,60005437
Reynire VIII - Moon 2 - Federation Customs Logistic Support,60012022
Reynire X - Moon 1 - Core Complexion Inc. Storage,60005443
RF-GGF V - Intaki Syndicate Academy,60013483
RF-GGF VI - Moon 4 - Thukker Mix Factory,60014119
Riavayed II - Emperor Family Bureau,60008539
Riavayed IX - Moon 12 - Hedion University,60014611
Riavayed IX - Moon 2 - Amarr Civil Service Bureau Offices,60007846
Riavayed IX - Moon 2 - Emperor Family Bureau,60008533
Riavayed X - Moon 1 - Caldari Business Tribunal Information Center,60003649
Riavayed XI - Moon 11 - Amarr Civil Service Information Center,60007843
Riavayed XI - Moon 7 - Amarr Civil Service Information Center,60007840
Ridoner VI - Moon 1 - Republic Parliament Bureau,60004708
Riramia VI - Moon 12 - TransStellar Shipping Storage,60009298
RLDS-R I - True Creations Shipyard,60014260
RLL-9R IX - Intaki Space Police Assembly Plant,60013423
ROIR-Y II - Moon 2 - Food Relief Food Packaging,60013078
ROIR-Y II - Sisters of EVE Bureau,60012601
Rokofur IX - Kaalakiota Corporation Factory,60001117
Rokofur IX - The Leisure Group Development Studio,60006049
Rokofur VIII - Moon 11 - The Scope Development Studio,60010705
Roleinn X - Moon 13 - CBD Corporation Storage,60000052
Romi V - Moon 1 - Freedom Extension Storage,60005938
Romi VII - Moon 11 - Amarr Civil Service Bureau Offices,60007807
Ronne I - Moon 1 - CBD Corporation Storage,60000067
Rorsins II - Moon 1 - Federal Freight Storage,60009349
Rorsins II - Moon 1 - Federation Customs Testing Facilities,60012121
Rorsins IV - Moon 1 - Federation Customs Testing Facilities,60012118
Roushzar II - Emperor Family Bureau,60008551
Roushzar VI - Moon 1 - Imperial Shipment Storage,60007036
Roushzar VII - Moon 12 - Imperial Shipment Storage,60007021
Roushzar X - Moon 4 - Imperial Shipment Storage,60007030
RPS-0K VIII - Moon 1 - True Power Assembly Plant,60014335
RRWI-5 III - True Creations Logistic Support,60014218
RSS-KA VIII - Moon 15 - TransStellar Shipping Storage,60009262
RSS-KA VIII - Moon 19 - TransStellar Shipping Storage,60009253
Ruchy I - DED Testing Facilities,60012934
Ruchy II - Moon 8 - Core Complexion Inc. Storage,60005479
Ruerrotta II - Combined Harvest Plantation,60009823
Ruerrotta IV - Moon 2 - Combined Harvest Plantation,60009814
Ruerrotta IV - Moon 5 - Bank of Luminaire Depository,60011326
Rumida IV - Moon 12 - Aliastra Retail Center,60011164
Rumida V - Moon 1 - Hedion University,60014605
Rumida V - Moon 21 - Aliastra Retail Center,60011161
Ruvas II - Sukuuvestaa Corporation Production Plant,60002788
Ruvas IV - Moon 1 - Corporate Police Force Assembly Plant,60004399
Ruvas VI - Moon 10 - Hyasyoda Corporation Refinery,60000472
Ruvas VII - State and Region Bank Depository,60003199
RV5-DW VII - Moon 2 - True Power Assembly Plant,60014317
Ryddinjorn VI - Moon 2 - Pator Tech School,60014809
S-BWWQ III - Moon 4 - True Creations Storage Bay,60014242
S-EVIQ III - Moon 1 - Serpentis Corporation Cloning,60014919
S-U8A4 IV - Moon 1 - Expert Distribution Warehouse,60002518
S-U8A4 V - Intaki Space Police Logistic Support,60013447
S-U8A4 V - Moon 1 - Ishukone Corporation Factory,60002104
S-U8A4 VI - Moon 1 - Ishukone Corporation Factory,60002101
S1DP-Y IX - Moon 17 - Archangels Testing Facilities,60012226
S1DP-Y VIII - Moon 15 - Serpentis Corporation Reprocessing Facility,60012835
Saana III - Moon 6 - Republic Security Services Logistic Support,60005065
Saatuban I - X-Sense Chemical Refinery,60014533
Saatuban III - Propel Dynamics Warehouse,60002389
Saatuban IX - Moon 1 - Ytiri Storage,60000334
Saatuban IX - Moon 2 - Wiyrkomi Peace Corps Assembly Plant,60004273
Saatuban V - Moon 2 - Spacelane Patrol Logistic Support,60004252
Saatuban V - Moon 2 - X-Sense Chemical Storage,60014527
Saatuban VI - Moon 2 - Propel Dynamics Warehouse,60002386
Saatuban VII - Moon 2 - Nurtura Warehouse,60007606
Saatuban VIII - Moon 2 - Spacelane Patrol Assembly Plant,60004246
Sadana I - Ministry of War Information Center,60007924
Sadana VII - Moon 10 - Ministry of Assessment Bureau Offices,60008125
Sadana VIII - Ministry of Assessment Bureau Offices,60008116
Sadana VIII - Moon 2 - Ministry of War Bureau Offices,60007933
Sadana VIII - Quafe Company Warehouse,60010024
Safilbab VIII - Moon 4 - Royal Amarr Institute School,60015011
Safizon II - Moon 1 - Amarr Navy Assembly Plant,60008368
Safshela V - Moon 6 - Khanid Transport Storage,60013840
Sagain V - Inherent Implants Biotech Production,60006961
Sagain VIII - Moon 11 - TransStellar Shipping Storage,60009082
Sahda II - Amarr Civil Service Information Center,60007828
Sahda IV - Moon 14 - Amarr Civil Service Bureau Offices,60007831
Sahda IV - Moon 7 - Amarr Trade Registry Information Center,60008287
Sahda VII - Moon 2 - Aliastra Retail Center,60011197
Sahdil II - Moon 13 - Imperial Shipment Storage,60007171
Sahdil III - DED Logistic Support,60012958
Sahdil III - Moon 1 - Ardishapur Family Bureau,60008731
Sahtogas IV - Moon 2 - Amarr Navy Logistic Support,60012793
Saikamon III - Moon 2 - Carthum Conglomerate Factory,60006367
Saikamon VI - Moon 2 - Carthum Conglomerate Production Plant,60006379
Saikanen III - Moon 3 - Caldari Business Tribunal Accounting,60003514
Saikanen III - Propel Dynamics Warehouse,60002380
Saila VII - Moon 11 - Rapid Assembly Factory,60001444
Saila VII - Moon 14 - Caldari Navy Assembly Plant,60003784
Saila VII - Moon 15 - Echelon Entertainment Development Studio,60002044
Saila VII - Moon 15 - Ytiri Storage,60000421
Saila VII - Moon 5 - Wiyrkomi Corporation Factory,60001345
Saila VIII - Moon 16 - Zainou Biotech Production,60001771
Saisio VII - Moon 1 - Peace and Order Unit Testing Facilities,60004048
Saisio VIII - Moon 16 - Poksu Mineral Group Mineral Reserve,60000649
Saisio VIII - Moon 20 - Sukuuvestaa Corporation Warehouse,60002734
Saisio VIII - Moon 4 - Perkone Factory,60001642
Sakenta I - State War Academy,60015025
Sakht VI - Moon 6 - Zoar and Sons Factory,60006673
Sakht VI - Moon 7 - Genolution Biotech Production,60013159
Sakhti IX - Moon 7 - Amarr Certified News Development Studio,60007228
Sakhti VIII - Moon 5 - Ardishapur Family Bureau,60008743
Sakkikainen VI - Moon 1 - Lai Dai Corporation Factory,60002284
Sakkikainen VI - Moon 1 - Nugoeihuvi Corporation Publisher,60001879
Sakkikainen VI - Moon 8 - School of Applied Knowledge,60004435
Sakulda IX - Moon 2 - Republic Fleet Testing Facilities,60004780
Salah III - Kador Family Bureau,60008644
Salah V - Moon 1 - Civic Court Law School,60008812
Salashayama VII - Moon 8 - Ammatar Fleet Logistic Support,60012148
Samanuni III - Wiyrkomi Corporation Factory,60015115
Samanuni VIII - Caldari Constructions Logistic Support,60015116
Samanuni XI - Caldari Navy Warehouse,60015117
Saminer IX - TransStellar Shipping Storage,60009070
Sankkasen II - Spacelane Patrol Assembly Plant,60004168
Sankkasen IX - Moon 10 - Expert Housing Production Plant,60003121
Sankkasen IX - Moon 12 - Mercantile Club Bureau,60003421
Sankkasen IX - Moon 20 - Caldari Funds Unlimited Depository,60003130
Sankkasen VII - Moon 10 - Spacelane Patrol Assembly Plant,60004165
Sankkasen VII - Moon 4 - Caldari Provisions Plantation,60000883
Sankkasen VII - Moon 6 - Expert Housing Production Plant,60003115
Sankkasen VII - Moon 6 - Science and Trade Institute School,60004456
Sankkasen VII - Moon 8 - Spacelane Patrol Assembly Plant,60004162
Santola IV - Moon 1 - Expert Housing Production Plant,60003118
Santola VIII - Moon 11 - Caldari Funds Unlimited Depository,60003133
Santola VIII - Moon 9 - Spacelane Patrol Testing Facilities,60004156
Saphthar IX - Moon 16 - Aliastra Warehouse,60011227
Saranen V - Moon 12 - Quafe Company Warehouse,60009892
Saranen V - Moon 16 - Ishukone Watch Testing Facilities,60003979
Saranen V - Moon 9 - Quafe Company Warehouse,60009898
Sarekuwa III - Moon 6 - Caldari Steel Warehouse,60001666
Sarekuwa III - Moon 8 - Caldari Navy Assembly Plant,60003838
Sarenemi V - Home Guard Assembly Plant,60015109
Sarline IX - Moon 10 - Bank of Luminaire Depository,60011365
Sarline IX - Moon 15 - Bank of Luminaire Depository,60011368
Sarline IX - Moon 20 - FedMart Storage,60011074
Sarline IX - Moon 26 - Federal Freight Storage,60009325
Sarline VII - Moon 16 - Federation Navy Assembly Plant,60011764
Sarline VII - Moon 18 - Federation Navy Assembly Plant,60011755
Sarline VIII - Moon 1 - FedMart Warehouse,60011068
Sarline VIII - Moon 7 - Federation Navy Assembly Plant,60011761
Sarum Prime III - Moon 2 - Imperial Academy,60014632
Sarum Prime VI - Moon 7 - Sarum Family Assembly Plant,60008650
Sasiekko I - Genolution Biotech Production,60013096
Sasiekko III - 24th Imperial Crusade Logistic Support,60015066
Sasiekko IV - Moon 2 - Amarr Constructions Warehouse,60006205
Sasoutikh V - Moon 11 - Theology Council Accounting,60008989
Sasoutikh VI - Moon 3 - Ministry of Internal Order Logistic Support,60008212
Sasta VI - Moon 3 - Ammatar Fleet Assembly Plant,60012124
Satalama II - Amarr Trade Registry Archives,60008350
Sayartchen II - TransStellar Shipping Storage,60009280
Sayartchen V - Moon 2 - Sarum Family Logistic Support,60008659
Sayartchen VII - Moon 12 - HZO Refinery Mineral Reserve,60006919
Sayartchen VIII - HZO Refinery Mineral Reserve,60006916
Scheenins II - Moon 2 - Roden Shipyards Factory,60010342
Scheenins III - Moon 3 - Nugoeihuvi Corporation Development Studio,60001924
Scheenins III - Moon 7 - Nugoeihuvi Corporation Development Studio,60001921
Scheenins IV - Chemal Tech Factory,60010834
Scheenins V - Moon 8 - Chemal Tech Factory,60010837
Schmaeel VIII - Moon 9 - Imperial Academy,60014656
Schoorasana VI - Moon 1 - CBD Corporation Storage,60000028
Schoorasana VI - Moon 6 - CBD Corporation Storage,60000031
Scolluzer VI - DED Logistic Support,60012931
Scolluzer VII - Moon 1 - University of Caille,60011587
Scolluzer VII - Moon 2 - Federation Navy Logistic Support,60011899
Scolluzer VII - Moon 3 - Federal Navy Academy,60014695
Scolluzer VIII - Moon 1 - X-Sense Chemical Storage,60014497
Scolluzer VIII - Moon 10 - Nugoeihuvi Corporation Publisher,60001954
Scolluzer XI - Moon 2 - X-Sense Chemical Storage,60014494
Scolluzer XI - Moon 4 - Nugoeihuvi Corporation Development Studio,60001951
Scolluzer XI - Republic Security Services Assembly Plant,60005155
Scuelazyns III - Moon 1 - Federal Administration Information Center,60011653
Scuelazyns VII - Moon 1 - Duvolle Laboratories Factory,60010867
Sechmaren IX - Pend Insurance Depository,60011494
Sechmaren VIII - Moon 10 - Pend Insurance Depository,60011491
Sehmosh VIII - Moon 22 - Caldari Business Tribunal Information Center,60003631
Sehmy VIII - Moon 2 - Hedion University,60014599
Seil IV - Moon 9 - Caldari Business Tribunal Bureau Offices,60003628
Seitam VI - Royal Amarr Institute School,60015012
Semiki IV - Zainou Biohazard Containment Facility,60001780
Semiki IX - Moon 4 - Wiyrkomi Peace Corps Testing Facilities,60004270
Semiki IX - Moon 5 - Core Complexion Inc. Storage,60005659
Semiki V - Aliastra Warehouse,60011146
Senda III - Moon 1 - State War Academy,60015026
Sendaya V - CONCORD Bureau,60012301
Serad IV - Moon 12 - Ammatar Fleet Logistic Support,60012139
Serpentis Prime II - Archangels Testing Facilities,60012247
Serpentis Prime VI - Moon 1 - Serpentis Inquest Biotech Research Center,60013993
Serpentis Prime VIII - Moon 2 - Serpentis Corporation Chemical Refinery,60012859
Serren VIII - Moon 15 - Amarr Civil Service Information Center,60007885
Seyllin VI - Moon 3 - Roden Shipyards Factory,60010372
Seyllin VIII - Moon 14 - CreoDron Warehouse,60010204
Shabura IX - Moon 7 - Carthum Conglomerate Factory,60006310
Shabura VI - Moon 10 - Carthum Conglomerate Warehouse,60006319
Shafrak VIII - Moon 13 - Kaalakiota Corporation Factory,60001120
Shafrak VIII - Moon 9 - Amarr Navy Assembly Plant,60008443
Shaha IV - Moon 1 - Amarr Navy Assembly Plant,60008455
Shaha IV - Moon 2 - Republic Security Services Assembly Plant,60005173
Shalne VII - Moon 1 - Aliastra Retail Center,60011251
Shamahi IX - Moon 12 - CONCORD Bureau,60012298
Shapisin I - Sisters of EVE Bureau,60012643
Shapisin II - Core Complexion Inc. Factory,60005485
Shapisin VII - Moon 2 - Core Complexion Inc. Factory,60005491
Sharhelund VI - Moon 3 - Amarr Navy Assembly Plant,60008434
Sharhelund VIII - Moon 4 - Freedom Extension Storage,60005989
Sharhelund VIII - Moon 5 - Sarum Family Assembly Plant,60008674
Sharza III - Ministry of Internal Order Assembly Plant,60008239
Sharza VI - Moon 4 - Emperor Family Bureau,60008593
Sharza VII - Moon 3 - Emperor Family Bureau,60008599
Sharza VII - Moon 5 - Emperor Family Bureau,60008590
Shemah V - Moon 1 - Ministry of War Information Center,60007984
Shemah VI - Moon 12 - Carthum Conglomerate Warehouse,60006280
Shemah VI - Moon 16 - Carthum Conglomerate Factory,60006277
Shemah VII - Moon 10 - Kaalakiota Corporation Factory,60001006
Shemah VIII - Moon 19 - Ministry of War Bureau Offices,60007990
Shemah VIII - Moon 2 - Kador Family Bureau,60008632
Shenda VI - Moon 12 - Amarr Trade Registry Information Center,60008323
Shenda VIII - Moon 15 - Impetus Development Studio,60010531
Shera IX - Moon 4 - Imperial Shipment Storage,60007066
Sheroo VII - X-Sense Chemical Refinery,60014500
Sheroo VIII - X-Sense Chemical Refinery,60014503
Sheroo X - Moon 11 - Amarr Certified News Publisher,60007195
Sheroo X - Moon 11 - X-Sense Chemical Refinery,60014506
Sheroo X - Moon 3 - Sisters of EVE Bureau,60012616
Sheroo X - Moon 5 - Zoar and Sons Factory,60006631
Shesha I - Expert Distribution Retail Center,60002494
Shesha II - Viziam Warehouse,60006583
Shesha III - Carthum Conglomerate Factory,60006223
Shesha III - CBD Corporation Storage,60000184
Shesha V - Ishukone Corporation Factory,60002194
Shesha VII - Nurtura Plantation,60007513
Shihuken VI - Moon 2 - Core Complexion Inc. Storage,60005461
Shihuken VII - Moon 10 - Prompt Delivery Storage,60000295
Shihuken VII - Moon 9 - Core Complexion Inc. Warehouse,60005449
Shihuken VIII - Moon 2 - Spacelane Patrol Logistic Support,60004243
Shirshocin III - Moon 2 - Amarr Constructions Warehouse,60006193
Shokal VIII - Nugoeihuvi Corporation Development Studio,60001966
Shousran VII - Imperial Shipment Storage,60007090
Shumam VII - Further Foodstuffs Plantation,60007696
Shuria IV - Moon 1 - Ministry of Internal Order Logistic Support,60008131
Shuria X - Moon 10 - Amarr Civil Service Bureau Offices,60007768
Shuria X - Moon 16 - Ministry of Internal Order Assembly Plant,60008137
Shuria XI - Imperial Shipment Storage,60007162
Shuria XI - Moon 2 - Ardishapur Family Bureau,60008755
Sibe VI - Moon 1 - Genolution Biotech Production,60013123
Sibot XII - Carthum Conglomerate Production Plant,60006304
Sieh II - Moon 1 - Joint Harvesting Plantation,60007393
Sieh II - Moon 9 - Nurtura Plantation,60007534
Sieh III - Moon 13 - Nurtura Plantation,60007528
Sieh III - Moon 16 - Joint Harvesting Mining Outpost,60007399
Sigga VIII - Moon 15 - Sisters of EVE Bureau,60012619
Sigga VIII - Moon 4 - Zoar and Sons Factory,60006634
Silen III - Moon 15 - Sukuuvestaa Corporation Production Plant,60002851
Silen III - Moon 9 - Lai Dai Corporation Research Center,60002275
Silen IV - Moon 18 - Chief Executive Panel Treasury,60003367
Sileperer IV - Moon 9 - Expert Distribution Warehouse,60002638
Simbeloud IX - Freedom Extension Retail Center,60005875
Simbeloud IX - Moon 1 - Expert Distribution Warehouse,60002566
Simbeloud IX - Moon 2 - Freedom Extension Storage,60005863
Simbeloud VI - Expert Distribution Warehouse,60002560
Simbeloud VI - Moon 1 - Freedom Extension Storage,60005869
Simela III - Aliastra Warehouse,60011260
Simela IV - Moon 7 - Sisters of EVE Academy,60012646
Simela VI - Moon 2 - Poteque Pharmaceuticals Biotech Research Center,60010426
Sinid I - Zoar and Sons Warehouse,60006694
Sinid VI - CBD Corporation Storage,60000220
Sinid VI - Moon 12 - Expert Distribution Warehouse,60002446
Sinid VI - Moon 2 - CBD Corporation Storage,60000232
Sinid VI - Moon 9 - Expert Distribution Warehouse,60002452
Sirekur VIII - Moon 1 - Republic University,60014788
Sirppala I - Moon 1 - Kaalakiota Corporation Warehouse,60001195
Sirppala II - Caldari Steel Factory,60001741
Sirppala II - Moon 3 - Kaalakiota Corporation Factory,60001204
Sirppala II - Moon 3 - Rapid Assembly Factory,60001513
Sirppala IV - Moon 16 - Kaalakiota Corporation Warehouse,60001201
Sirppala IV - Moon 4 - Rapid Assembly Factory,60001507
Sirseshin VI - Moon 1 - Mercantile Club Bureau,60003394
Sirseshin VIII - Moon 3 - Spacelane Patrol Assembly Plant,60004234
Siseide VII - Expert Distribution Retail Center,60002593
Siseide VII - Moon 17 - Joint Harvesting Food Packaging,60007336
Siseide VIII - Expert Distribution Warehouse,60002602
Sist VI - Moon 2 - Republic Justice Department Law School,60004993
Sist VI - Moon 4 - Republic Justice Department Accounting,60004987
Situner VI - Moon 13 - Minmatar Mining Corporation Mining Outpost,60005329
Sivala VI - Moon 1 - Caldari Funds Unlimited Depository,60003169
Sivala VIII - Sukuuvestaa Corporation Warehouse,60002860
Siyi I - Nurtura Plantation,60007642
Siyi II - Aliastra Warehouse,60011305
Siyi III - Moon 12 - Joint Harvesting Plantation,60007303
Siyi IV - Moon 11 - Aliastra Warehouse,60011308
Siyi IV - Moon 14 - Tash-Murkon Family Treasury,60008788
Siyi IV - Moon 9 - Nurtura Plantation,60007633
Siyi V - Moon 2 - Tash-Murkon Family Treasury,60008791
Siyi V - Moon 6 - Aliastra Warehouse,60011299
Siyi VI - Tash-Murkon Family Academy,60008785
Sizamod V - Moon 1 - Pend Insurance Vault,60011383
Sizamod VIII - Moon 5 - Pend Insurance Vault,60011380
Skarkon III - Moon 14 - Republic Parliament Bureau,60004651
Slays II - Duvolle Laboratories Factory,60010882
Slays V - Moon 1 - Ducia Foundry Mineral Reserve,60006871
Slays VI - Moon 9 - Freedom Extension Storage,60005914
Slays VII - Moon 3 - Center for Advanced Studies School,60014731
Slays VII - Moon 3 - Federal Administration Bureau Offices,60011704
Sobaseki IX - Moon 9 - Caldari Provisions Food Packaging,60000895
Sobaseki VI - Minedrill Mineral Reserve,60000844
Sobaseki VII - Caldari Navy Logistic Support,60003916
Sobaseki VIII - Moon 1 - Home Guard Assembly Plant,60004018
Sobaseki X - Moon 1 - Caldari Navy Assembly Plant,60003925
Sobaseki X - Moon 12 - Propel Dynamics Factory,60002419
Sobaseki X - Moon 15 - Caldari Provisions Warehouse,60000892
Sobaseki XI - Moon 1 - Home Guard Assembly Plant,60004012
Sobaseki XIII - Moon 3 - Poksu Mineral Group Mineral Reserve,60000763
Sobaseki XIII - Moon 4 - Expert Housing Warehouse,60003094
Soliara IX - Moon 13 - Impro Factory,60013312
Soliara IX - Moon 18 - Civic Court Tribunal,60008830
Soliara VII - Moon 7 - Civic Court Tribunal,60008836
Somouh IX - Moon 1 - HZO Refinery,60006922
Somouh V - Moon 6 - TransStellar Shipping Storage,60009277
Somouh VII - Moon 11 - Quafe Company Retail Center,60009880
Sonama IV - Moon 1 - Amarr Constructions Production Plant,60006208
Sonama VI - Moon 12 - CBD Corporation Storage,60000241
Sonama VI - Moon 15 - X-Sense Chemical Refinery,60014596
Sonama VII - Moon 14 - X-Sense Chemical Refinery,60014593
Sonama VII - Moon 16 - X-Sense Chemical Refinery,60014590
Sonama VII - Moon 4 - Amarr Constructions Production Plant,60006214
Sonama VII - Moon 5 - CBD Corporation Storage,60000247
Sooma X - CONCORD Academy,60012295
Soosat X - Moon 7 - Ministry of Assessment Archives,60008068
Sortet V - Moon 1 - Federation Navy Assembly Plant,60011908
Sortet VI - Moon 5 - DED Logistic Support,60012925
Sorzielang VII - Moon 1 - TransStellar Shipping Storage,60009274
Sorzielang VII - Moon 17 - Quafe Company Factory,60009868
Sosala IV - 24th Imperial Crusade Logistic Support,60015065
Sosan II - Emperor Family Academy,60008545
Sosan III - Moon 4 - Emperor Family Academy,60008548
Soshin II - Sisters of EVE Bureau,60012715
Soshin V - Moon 2 - Sukuuvestaa Corporation Factory,60002854
Soshin VII - Moon 1 - Lai Dai Corporation Factory,60002278
Soshin VII - Moon 4 - Caldari Provisions Plantation,60000907
Soshin VIII - Sukuuvestaa Corporation Factory,60002857
Sota III - Moon 12 - Impetus Development Studio,60010528
Sotrentaira VI - Moon 11 - Poksu Mineral Group Mineral Reserve,60000709
Sotrentaira VI - Moon 3 - Caldari Provisions Warehouse,60000955
Sotrentaira VI - Moon 5 - Caldari Provisions Plantation,60000958
Sotrentaira VII - Moon 15 - Home Guard Logistic Support,60004030
Sotrentaira VII - Moon 3 - Genolution Biotech Production,60013108
Sotrenzur IX - Moon 1 - Trust Partners Warehouse,60014443
Sotrenzur V - Chemal Tech Factory,60010855
Sotrenzur XI - Moon 1 - Chemal Tech Factory,60010852
Soumi I - Moon 1 - Emperor Family Bureau,60008557
Soumi V - Moon 4 - Emperor Family Bureau,60008554
Soumi VII - Caldari Business Tribunal Bureau Offices,60003487
Soumi VII - Moon 1 - Emperor Family Bureau,60008563
Soza XII - Moon 14 - CBD Corporation Storage,60000172
SQ-2XA II - Jove Navy Testing Facilities,60013600
SQ-2XA IV - Jove Navy Testing Facilities,60013603
SQVI-U V - Moon 1 - Jovian Directorate Treasury,60013768
Stacmon V - Impro Factory,60013330
Stacmon V - Moon 9 - Federation Navy Assembly Plant,60011893
Stacmon VI - Moon 1 - Freedom Extension Storage,60005923
Stacmon VII - Moon 1 - Impro Factory,60013333
Stacmon VIII - Moon 22 - Freedom Extension Warehouse,60005929
Stacmon VIII - Moon 6 - Material Acquisition Refinery,60009508
Stacmon X - Moon 1 - Federal Administration Bureau Offices,60011701
Stayme VI - Moon 3 - X-Sense Chemical Refinery,60014545
Stegette III - Moon 6 - Duvolle Laboratories Factory,60010942
Stegette IV - Moon 10 - Modern Finances Depository,60003328
Stegette IV - Moon 11 - FedMart Storage,60011035
Stegette IV - Moon 15 - Modern Finances Depository,60003331
Stegette IV - Moon 4 - Garoun Investment Bank Depository,60011542
Stegette V - Moon 19 - Garoun Investment Bank Depository,60011545
Stegette V - Moon 3 - FedMart Warehouse,60011032
Stetille II - Impetus Publisher,60010513
Stetille IV - Moon 11 - X-Sense Chemical Refinery,60014515
Stetille IX - Moon 2 - Combined Harvest Food Packaging,60009763
Stetille IX - Moon 2 - Egonics Inc. Development Studio,60010603
Stetille IX - Moon 4 - Caldari Business Tribunal,60003571
Stetille IX - Moon 7 - Caldari Business Tribunal,60003568
Stetille V - Moon 1 - TransStellar Shipping Storage,60009046
Stetille V - Moon 5 - Caldari Business Tribunal,60003562
Stetille V - X-Sense Chemical Refinery,60014512
Stetille VI - Moon 1 - Caldari Business Tribunal Bureau Offices,60003574
Stetille VII - Moon 1 - X-Sense Chemical Refinery,60014509
Stetille VII - Moon 2 - Impetus Development Studio,60010510
Stetille VII - Moon 3 - TransStellar Shipping Storage,60009037
Stirht VII - Moon 13 - Joint Harvesting Mining Outpost,60007471
Stirht VII - Moon 14 - CONCORD Bureau,60012349
Stirht VII - Moon 4 - Imperial Armaments Warehouse,60006436
Stirht VII - Moon 5 - Joint Harvesting Plantation,60007465
Stirht VII - Republic Justice Department Accounting,60004927
Stou I - Moon 1 - Astral Mining Inc. Mineral Reserve,60009619
Stou II - Astral Mining Inc. Mining Outpost,60009616
Stou IV - Moon 1 - Astral Mining Inc. Mineral Reserve,60009604
Stou IV - Moon 1 - Combined Harvest Plantation,60009793
Stou IV - Moon 1 - Nurtura Plantation,60007660
Stou V - Moon 1 - Combined Harvest Warehouse,60009796
Stou V - Moon 3 - Garoun Investment Bank Depository,60011563
Stou VII - Moon 1 - Nurtura Food Packaging,60007663
Stou VIII - Astral Mining Inc. Mining Outpost,60009613
Stoure IX - Moon 1 - Poteque Pharmaceuticals Biotech Research Center,60010483
Stoure VI - Moon 4 - Material Acquisition Mining Outpost,60009529
Straloin IX - Moon 10 - Material Acquisition Mineral Reserve,60009442
Straloin IX - Moon 15 - Material Acquisition Mining Outpost,60009451
Straloin IX - Moon 17 - Material Acquisition Mining Outpost,60009445
Straloin VI - Moon 11 - Federation Navy Assembly Plant,60011806
Straloin VI - Moon 17 - Federation Navy Logistic Support,60011821
Sujarento IV - State Protectorate Logistic Support,60015072
Sujarento VIII - Moon 1 - Republic Security Services Assembly Plant,60005197
Sukirah IX - Moon 2 - Imperial Shipment Storage,60007150
Sukirah IX - Moon 7 - Kaalakiota Corporation Research Center,60001024
Sukirah V - Moon 3 - Ministry of War Archives,60007894
Sukirah VII - Moon 7 - Amarr Trade Registry Archives,60008251
Sukirah VII - Moon 7 - Imperial Shipment Storage,60007159
Sukirah VII - Moon 9 - Imperial Shipment Storage,60007147
Sukirah VIII - Moon 5 - Amarr Trade Registry Archives,60008248
Suner VI - Moon 13 - Noble Appliances Factory,60006745
Suner VI - Moon 7 - Noble Appliances Warehouse,60006751
Suner VII - Moon 16 - CBD Corporation Storage,60000253
Suner VII - Moon 7 - Noble Appliances Factory,60006748
Suroken IX - Moon 18 - Caldari Navy Assembly Plant,60003790
Suroken IX - Moon 2 - Core Complexion Inc. Factory,60005557
Suroken V - Moon 2 - Sukuuvestaa Corporation Production Plant,60002827
Suroken VI - Spacelane Patrol Assembly Plant,60004120
Suroken VII - Moon 1 - Corporate Police Force Assembly Plant,60004300
Suroken VII - Moon 2 - Hyasyoda Corporation Mineral Reserve,60000430
Suroken VIII - Moon 12 - Spacelane Patrol Assembly Plant,60004126
Suroken VIII - Moon 13 - Caldari Navy Assembly Plant,60003793
Suroken VIII - Moon 15 - Core Complexion Inc. Factory,60005560
Suroken VIII - Moon 7 - Propel Dynamics Factory,60002410
Suroken X - Moon 1 - Core Complexion Inc. Storage,60005569
Suroken X - Moon 1 - Poksu Mineral Group Refinery,60000679
Suroken XI - Caldari Provisions Plantation,60000862
Synchelle I - Federal Navy Academy,60015049
T-8UOF VII - Moon 2 - True Power Logistic Support,60014311
T-C5A0 X - Moon 9 - Jove Navy Logistic Support,60013567
T-C5A0 XII - Moon 17 - Jovian Directorate Bureau,60013690
T-LIWS IV - Moon 6 - Modern Finances Depository,60003316
T-NNJZ V - Moon 2 - True Creations Storage Bay,60014197
T-YWDD V - Moon 5 - Jovian Directorate Bureau,60013693
T-YWDD VI - Moon 21 - Jovian Directorate Bureau,60013696
